Longitude,Latitude,datetime,Bounds,UHI Index
-73.94685833,40.772385,2021-07-24 15:50:00,"(-73.95584144174991, 40.73989973408474, -73.93787521825008, 40.80487026591526)",0.975715205
-73.94682333,40.77236667,2021-07-24 15:50:00,"(-73.95580644174991, 40.73988147304778, -73.93784021825009, 40.80485186695221)",0.975715205
-73.94670333,40.77236833,2021-07-24 15:50:00,"(-73.95568644174992, 40.7398833694902, -73.93772021825009, 40.8048532905098)",0.975715205
-73.94667667,40.772385,2021-07-24 15:51:00,"(-73.95565978174992, 40.73990009201933, -73.93769355825009, 40.80486990798067)",0.97355149
-73.946655,40.77240667,2021-07-24 15:51:00,"(-73.95563811174992, 40.739921804716374, -73.9376718882501, 40.80489153528363)",0.97355149
-73.94663333,40.77243833,2021-07-24 15:52:00,"(-73.95561644174991, 40.73995350741328, -73.93765021825008, 40.80492315258672)",0.975715205
-73.94661333,40.77247667,2021-07-24 15:52:00,"(-73.95559644174992, 40.73999188681966, -73.93763021825009, 40.80496145318035)",0.975715205
-73.94659,40.77251833,2021-07-24 15:52:00,"(-73.95557311174991, 40.740033592787064, -73.93760688825009, 40.80500306721293)",0.97355149
-73.94657,40.77256167,2021-07-24 15:52:00,"(-73.95555311174991, 40.74007697219322, -73.93758688825008, 40.80504636780678)",0.97355149
-73.94655,40.77260167,2021-07-24 15:52:00,"(-73.95553311174992, 40.740117011599274, -73.93756688825009, 40.805086328400726)",0.975715205
-73.946535,40.77263833,2021-07-24 15:52:00,"(-73.95551811174991, 40.74015370115375, -73.93755188825008, 40.80512295884625)",0.975715205
-73.94653833,40.77267833,2021-07-24 15:52:00,"(-73.95552144174991, 40.74019369459266, -73.93755521825008, 40.805162965407334)",0.975715205
-73.94653667,40.77271667,2021-07-24 15:52:00,"(-73.95551978174991, 40.74023203786336, -73.93755355825009, 40.805201302136645)",0.975715205
-73.94652667,40.77275167,2021-07-24 15:52:00,"(-73.95550978174991, 40.740267057566314, -73.93754355825008, 40.80523628243368)",0.971387776
-73.94651833,40.77279333,2021-07-24 15:52:00,"(-73.95550144174992, 40.74030873399856, -73.93753521825009, 40.80527792600144)",0.971387776
-73.94650333,40.77282667,2021-07-24 15:52:00,"(-73.95548644174991, 40.740342103552926, -73.93752021825009, 40.805311236447075)",0.967060346
-73.946465,40.77287667,2021-07-24 15:52:00,"(-73.95544811174992, 40.74039217907391, -73.93748188825009, 40.8053611609261)",0.967060346
-73.94639333,40.7729,2021-07-24 15:52:00,"(-73.95537644174992, 40.740415650283175, -73.9374102182501, 40.805384349716824)",0.967060346
-73.94628167,40.77306333,2021-07-24 15:52:00,"(-73.95526478174992, 40.740579200281005, -73.93729855825009, 40.805547459718994)",0.964896631
-73.94624667,40.77311,2021-07-24 15:52:00,"(-73.9552297817499, 40.74062593923903, -73.93726355825008, 40.805594060760974)",0.964896631
-73.94612167,40.77327167,2021-07-24 15:52:00,"(-73.95510478174991, 40.740787855515194, -73.93713855825008, 40.805755484484806)",0.97355149
-73.94607833,40.773335,2021-07-24 15:52:00,"(-73.95506144174992, 40.74085127090316, -73.9370952182501, 40.80581872909685)",0.97355149
-73.94604667,40.77338333,2021-07-24 15:52:00,"(-73.95502978174991, 40.74089966327902, -73.93706355825009, 40.80586699672098)",0.975715205
-73.94601667,40.77344,2021-07-24 15:52:00,"(-73.95499978174992, 40.74095639238416, -73.93703355825009, 40.80592360761584)",0.975715205
-73.945985,40.773495,2021-07-24 15:52:00,"(-73.9549681117499, 40.74101145477924, -73.93700188825008, 40.80597854522075)",0.971387776
-73.94594,40.773565,2021-07-24 15:52:00,"(-73.9549231117499, 40.741081543436174, -73.93695688825008, 40.80604845656382)",0.971387776
-73.94588833,40.77362333,2021-07-24 15:52:00,"(-73.95487144174992, 40.74113997523342, -73.93690521825009, 40.806106684766576)",0.975715205
-73.94583167,40.77368333,2021-07-24 15:52:00,"(-73.95481478174992, 40.74120008686091, -73.93684855825009, 40.80616657313909)",0.975715205
-73.94577167,40.77374,2021-07-24 15:52:00,"(-73.95475478174991, 40.74125687506775, -73.93678855825009, 40.806223124932245)",0.97355149
-73.94571833,40.77379667,2021-07-24 15:52:00,"(-73.95470144174992, 40.74131365015289, -73.93673521825009, 40.806279689847116)",0.97355149
-73.94566833,40.77386,2021-07-24 15:52:00,"(-73.95465144174992, 40.741377078657244, -73.93668521825009, 40.806342921342754)",0.975715205
-73.94562167,40.77392333,2021-07-24 15:52:00,"(-73.95460478174991, 40.74144050058095, -73.93663855825008, 40.806406159419055)",0.975715205
-73.94557667,40.77398167,2021-07-24 15:52:00,"(-73.95455978174991, 40.74149892923381, -73.93659355825008, 40.80646441076618)",0.97787892
-73.94553167,40.77404167,2021-07-24 15:52:00,"(-73.95451478174991, 40.74155901788618, -73.93654855825008, 40.80652432211382)",0.97787892
-73.94547667,40.77410667,2021-07-24 15:52:00,"(-73.95445978174992, 40.741624126238385, -73.93649355825009, 40.80658921376162)",0.975715205
-73.94542667,40.77417,2021-07-24 15:52:00,"(-73.95440978174992, 40.74168755473973, -73.93644355825009, 40.80665244526027)",0.975715205
-73.94537,40.774235,2021-07-24 15:52:00,"(-73.95435311174991, 40.74175266638041, -73.93638688825008, 40.80671733361959)",0.97355149
-73.94530667,40.77430333,2021-07-24 15:52:00,"(-73.9542897817499, 40.74182112114043, -73.93632355825008, 40.80678553885957)",0.97355149
-73.94519667,40.77444333,2021-07-24 15:52:00,"(-73.95417978174991, 40.74196133783792, -73.93621355825009, 40.80692532216207)",0.975715205
-73.94514333,40.77451167,2021-07-24 15:52:00,"(-73.9541264417499, 40.74202978291543, -73.93616021825008, 40.806993557084574)",0.975715205
-73.94509,40.774585,2021-07-24 15:52:00,"(-73.9540731117499, 40.74210321797252, -73.93610688825008, 40.80706678202748)",0.97355149
-73.94503333,40.77465833,2021-07-24 15:52:00,"(-73.95401644174991, 40.74217665960845, -73.93605021825009, 40.807140000391556)",0.973671697
-73.94498,40.77473333,2021-07-24 15:52:00,"(-73.95396311174991, 40.742251764664076, -73.93599688825009, 40.80721489533592)",0.971507982
-73.944925,40.77480667,2021-07-24 15:52:00,"(-73.95390811174991, 40.74232521300873, -73.93594188825008, 40.80728812699126)",0.971507982
-73.94486833,40.77487833,2021-07-24 15:52:00,"(-73.95385144174992, 40.74239698464234, -73.93588521825009, 40.80735967535766)",0.971507982
-73.94474167,40.77500833,2021-07-24 15:52:00,"(-73.95372478174991, 40.74252723414558, -73.93575855825009, 40.80748942585442)",0.969344267
-73.94467833,40.77507,2021-07-24 15:52:00,"(-73.95366144174992, 40.7425890289154, -73.93569521825009, 40.8075509710846)",0.969344267
-73.94461833,40.77512833,2021-07-24 15:52:00,"(-73.95360144174991, 40.742647477105024, -73.93563521825008, 40.80760918289498)",0.973671697
-73.94456333,40.77518333,2021-07-24 15:52:00,"(-73.9535464417499, 40.74270258544472, -73.93558021825008, 40.80766407455528)",0.973671697
-73.94451667,40.77523667,2021-07-24 15:52:00,"(-73.95349978174991, 40.742756017355596, -73.93553355825009, 40.8077173226444)",0.975835412
-73.94447333,40.77528833,2021-07-24 15:52:00,"(-73.9534564417499, 40.74280776272625, -73.93549021825008, 40.80776889727375)",0.975835412
-73.94443,40.77533333,2021-07-24 15:52:00,"(-73.95341311174991, 40.74285284807674, -73.93544688825008, 40.80781381192327)",0.973671697
-73.94439667,40.77537333,2021-07-24 15:52:00,"(-73.95337978174992, 40.74289291372913, -73.93541355825009, 40.80785374627087)",0.973671697
-73.94435333,40.77543167,2021-07-24 15:52:00,"(-73.95333644174991, 40.74295133909849, -73.93537021825009, 40.80791200090152)",0.975835412
-73.94427333,40.77552833,2021-07-24 15:52:00,"(-73.95325644174991, 40.743048156677986, -73.93529021825009, 40.808008503322014)",0.988817701
-73.944205,40.775625,2021-07-24 15:52:00,"(-73.95318811174991, 40.74314496126931, -73.93522188825008, 40.80810503873069)",0.988817701
-73.94418667,40.77567,2021-07-24 15:52:00,"(-73.9531697817499, 40.74318999737418, -73.93520355825008, 40.808150002625815)",0.988817701
-73.94415667,40.77572333,2021-07-24 15:52:00,"(-73.95313978174991, 40.74324338646543, -73.93517355825009, 40.808203273534566)",0.986653986
-73.94411333,40.77578,2021-07-24 15:52:00,"(-73.9530964417499, 40.7433001418322, -73.93513021825008, 40.808259858167794)",0.986653986
-73.94406667,40.77584333,2021-07-24 15:52:00,"(-73.95304978174991, 40.74336356373786, -73.93508355825008, 40.80832309626214)",0.980162841
-73.94401833,40.77590667,2021-07-24 15:53:00,"(-73.95300144174992, 40.74342699895201, -73.93503521825009, 40.808386341047985)",0.980162841
-73.943915,40.77603833,2021-07-24 15:53:00,"(-73.95289811174992, 40.74355886247672, -73.93493188825009, 40.80851779752328)",0.980162841
-73.94386833,40.776105,2021-07-24 15:53:00,"(-73.95285144174991, 40.74362562439976, -73.93488521825009, 40.80858437560024)",0.977999127
-73.94382,40.776175,2021-07-24 15:53:00,"(-73.95280311174992, 40.74369571959184, -73.93483688825009, 40.80865428040816)",0.977999127
-73.94377167,40.77624833,2021-07-24 15:53:00,"(-73.95275478174992, 40.74376914478333, -73.93478855825009, 40.808727515216674)",0.973671697
-73.94372167,40.77632333,2021-07-24 15:53:00,"(-73.95270478174992, 40.74384424326347, -73.93473855825009, 40.808802416736526)",0.973671697
-73.94367,40.77639667,2021-07-24 15:54:00,"(-73.95265311174991, 40.74391768503219, -73.93468688825008, 40.80887565496781)",0.975835412
-73.94361667,40.77647167,2021-07-24 15:54:00,"(-73.95259978174991, 40.74399279006973, -73.93463355825008, 40.808950549930266)",0.975835412
-73.94347333,40.77665833,2021-07-24 15:54:00,"(-73.95245644174992, 40.7441797323854, -73.93449021825009, 40.809136927614595)",0.973671697
-73.94342667,40.776715,2021-07-24 15:54:00,"(-73.9524097817499, 40.744236494283626, -73.93444355825008, 40.80919350571638)",0.973791903
-73.94342167,40.77680167,2021-07-24 15:54:00,"(-73.95240478174992, 40.74432317413123, -73.9344385582501, 40.80928016586876)",0.975955618
-73.94344333,40.77684333,2021-07-24 15:54:00,"(-73.9524264417499, 40.744364791471334, -73.93446021825008, 40.80932186852866)",0.975955618
-73.94348167,40.77688167,2021-07-24 15:54:00,"(-73.95246478174991, 40.744403055959474, -73.93449855825008, 40.80936028404053)",0.975955618
-73.94354167,40.77691333,2021-07-24 15:54:00,"(-73.95252478174991, 40.744434597786814, -73.93455855825009, 40.809392062213185)",0.975955618
-73.94359833,40.77693833,2021-07-24 15:54:00,"(-73.95258144174991, 40.744459486191616, -73.93461521825009, 40.809417173808384)",0.975955618
-73.943665,40.77696,2021-07-24 15:54:00,"(-73.95264811174991, 40.74448102488011, -73.93468188825008, 40.809438975119896)",0.973791903
-73.94373333,40.776985,2021-07-24 15:54:00,"(-73.95271644174991, 40.74450589029796, -73.93475021825009, 40.80946410970205)",0.973791903
-73.94379833,40.77701167,2021-07-24 15:54:00,"(-73.95278144174992, 40.744532432273466, -73.9348152182501, 40.809490907726534)",0.969464473
-73.943855,40.77704167,2021-07-24 15:54:00,"(-73.95283811174991, 40.74456232065495, -73.93487188825009, 40.809521019345055)",0.969464473
-73.94390833,40.77707333,2021-07-24 15:54:00,"(-73.95289144174991, 40.74459387561424, -73.93492521825009, 40.80955278438576)",0.971628188
-73.94395333,40.77710667,2021-07-24 15:54:00,"(-73.95293644174991, 40.744627126980056, -73.93497021825009, 40.80958621301995)",0.971628188
-73.94400833,40.77712,2021-07-24 15:54:00,"(-73.95299144174992, 40.7446403486487, -73.93502521825009, 40.80959965135129)",0.973791903
-73.94405,40.77714167,2021-07-24 15:54:00,"(-73.95303311174992, 40.74466193657243, -73.93506688825009, 40.80962140342757)",0.973791903
-73.94409333,40.77715667,2021-07-24 15:54:00,"(-73.95307644174991, 40.74467685122603, -73.93511021825009, 40.80963648877396)",0.973791903
-73.94412833,40.77716833,2021-07-24 15:54:00,"(-73.95311144174991, 40.74468844228677, -73.93514521825009, 40.80964821771323)",0.973791903
-73.944155,40.777175,2021-07-24 15:54:00,"(-73.95313811174991, 40.74469505975484, -73.93517188825008, 40.80965494024516)",0.969464473
-73.94428667,40.77723833,2021-07-24 15:54:00,"(-73.95326978174991, 40.74475813040171, -73.93530355825008, 40.80971852959829)",0.967300759
-73.94432333,40.77725333,2021-07-24 15:54:00,"(-73.95330644174992, 40.74477305819099, -73.93534021825009, 40.809733601809015)",0.967300759
-73.944365,40.77727833,2021-07-24 15:54:00,"(-73.95334811174992, 40.74479797611144, -73.93538188825009, 40.80975868388856)",0.967300759
-73.94447,40.777325,2021-07-24 15:54:00,"(-73.95345311174991, 40.74484443928563, -73.93548688825008, 40.809805560714366)",0.969464473
-73.944525,40.777355,2021-07-24 15:54:00,"(-73.95350811174991, 40.744874330947205, -73.93554188825009, 40.809835669052795)",0.969464473
-73.94464667,40.777405,2021-07-24 15:54:00,"(-73.95362978174991, 40.74492409128023, -73.93566355825008, 40.80988590871977)",0.971628188
-73.94471333,40.77742667,2021-07-24 15:54:00,"(-73.95369644174991, 40.74494562997103, -73.93573021825009, 40.809907710028966)",0.971628188
-73.944775,40.77744667,2021-07-24 15:54:00,"(-73.95375811174992, 40.74496550849033, -73.9357918882501, 40.809927831509675)",0.973791903
-73.94483667,40.77747333,2021-07-24 15:54:00,"(-73.95381978174991, 40.74499204700867, -73.93585355825009, 40.809954612991326)",0.973791903
-73.944895,40.7775,2021-07-24 15:54:00,"(-73.95387811174992, 40.7450186021055, -73.93591188825009, 40.809981397894504)",0.973791903
-73.94494333,40.77752667,2021-07-24 15:54:00,"(-73.95392644174991, 40.745045176900504, -73.93596021825009, 40.810008163099496)",0.973791903
-73.94499833,40.77755333,2021-07-24 15:54:00,"(-73.95398144174992, 40.7450717285556, -73.93601521825009, 40.810034931444406)",0.975955618
-73.94504667,40.77758333,2021-07-24 15:54:00,"(-73.95402978174991, 40.745101633329654, -73.93606355825008, 40.810065026670344)",0.975955618
-73.94509167,40.77760833,2021-07-24 15:54:00,"(-73.95407478174991, 40.745126544682726, -73.93610855825008, 40.81009011531727)",0.978119333
-73.94512,40.77763833,2021-07-24 15:54:00,"(-73.95410311174992, 40.7451564888743, -73.93613688825009, 40.8101201711257)",0.978119333
-73.94515167,40.777655,2021-07-24 15:54:00,"(-73.95413478174991, 40.745173096486035, -73.93616855825009, 40.81013690351397)",0.973791903
-73.94518,40.77766833,2021-07-24 15:54:00,"(-73.9541631117499, 40.74518637067718, -73.93619688825008, 40.81015028932281)",0.973791903
-73.94550833,40.77785167,2021-07-24 15:54:00,"(-73.95449144174991, 40.745369063867, -73.93652521825008, 40.81033427613299)",0.989058114
-73.94553833,40.77785833,2021-07-24 15:54:00,"(-73.95452144174992, 40.74537566476566, -73.93655521825009, 40.81034099523434)",0.989058114
-73.94557667,40.77786167,2021-07-24 15:54:00,"(-73.95455978174991, 40.745378929233816, -73.93659355825008, 40.810344410766184)",0.989058114
-73.94562833,40.77786333,2021-07-24 15:55:00,"(-73.95461144174992, 40.74538048746028, -73.93664521825009, 40.810346172539724)",0.989058114
-73.94568667,40.77786167,2021-07-24 15:55:00,"(-73.95466978174991, 40.74537871252592, -73.93670355825009, 40.81034462747408)",0.989058114
-73.94574,40.77789,2021-07-24 15:55:00,"(-73.95472311174991, 40.745406937460906, -73.93675688825009, 40.81037306253909)",0.989058114
-73.94588167,40.77792667,2021-07-24 15:55:00,"(-73.95486478174992, 40.74544332835452, -73.93689855825009, 40.81041001164548)",0.986894399
-73.94595667,40.77796,2021-07-24 15:55:00,"(-73.95493978174991, 40.74547651059377, -73.93697355825009, 40.81044348940623)",0.986894399
-73.94603167,40.77799667,2021-07-24 15:55:00,"(-73.95501478174991, 40.74551303283162, -73.93704855825008, 40.81048030716838)",0.984730684
-73.94612,40.77803333,2021-07-24 15:55:00,"(-73.9551031117499, 40.74554951880541, -73.93713688825008, 40.81051714119459)",0.984730684
-73.94621167,40.77806833,2021-07-24 15:55:00,"(-73.95519478174991, 40.74558433819675, -73.93722855825008, 40.81055232180326)",0.980403254
-73.94630333,40.778105,2021-07-24 15:55:00,"(-73.95528644174992, 40.745620827605684, -73.9373202182501, 40.81058917239431)",0.980403254
-73.94639,40.778155,2021-07-24 15:55:00,"(-73.9553731117499, 40.74567065684415, -73.93740688825008, 40.81063934315585)",0.980403254
-73.94647667,40.7782,2021-07-24 15:55:00,"(-73.95545978174991, 40.745715486080734, -73.93749355825008, 40.81068451391926)",0.980403254
-73.94665333,40.7783,2021-07-24 15:55:00,"(-73.95563644174992, 40.74581513800682, -73.93767021825009, 40.810784861993184)",0.982566969
-73.94674333,40.77835,2021-07-24 15:55:00,"(-73.95572644174992, 40.745864960676464, -73.93776021825009, 40.81083503932354)",0.982566969
-73.94683833,40.77838833,2021-07-24 15:55:00,"(-73.95582144174992, 40.74590310349223, -73.93785521825009, 40.810873556507765)",0.980403254
-73.94693167,40.77842667,2021-07-24 15:55:00,"(-73.95591478174991, 40.74594125957662, -73.93794855825008, 40.810912080423385)",0.980403254
-73.94703333,40.77846,2021-07-24 15:55:00,"(-73.95601644174991, 40.745974389264944, -73.93805021825008, 40.81094561073506)",0.980403254
-73.94711833,40.77850833,2021-07-24 15:55:00,"(-73.95610144174991, 40.74602255177828, -73.93813521825008, 40.81099410822172)",0.980403254
-73.94720167,40.77854667,2021-07-24 15:55:00,"(-73.95618478174991, 40.746060727560796, -73.93821855825009, 40.8110326124392)",0.980403254
-73.94734833,40.77861167,2021-07-24 15:55:00,"(-73.95633144174991, 40.74612543857008, -73.93836521825008, 40.81109790142991)",0.978239539
-73.94742333,40.77863667,2021-07-24 15:55:00,"(-73.95640644174992, 40.74615029078195, -73.9384402182501, 40.81112304921805)",0.978239539
-73.947495,40.778655,2021-07-24 15:55:00,"(-73.95647811174992, 40.746168479554306, -73.93851188825009, 40.811141520445695)",0.976075824
-73.94757,40.77866833,2021-07-24 15:55:00,"(-73.95655311174991, 40.74618166176344, -73.93858688825009, 40.81115499823657)",0.976075824
-73.94765,40.77868667,2021-07-24 15:55:00,"(-73.95663311174991, 40.7461998441183, -73.93866688825008, 40.8111734958817)",0.976075824
-73.94773,40.778705,2021-07-24 15:55:00,"(-73.95671311174992, 40.74621801647157, -73.9387468882501, 40.81119198352843)",0.976075824
-73.94780333,40.77872,2021-07-24 15:55:00,"(-73.95678644174991, 40.74623287196724, -73.93882021825009, 40.81120712803276)",0.97391211
-73.94785833,40.77873833,2021-07-24 15:55:00,"(-73.95684144174992, 40.74625109358318, -73.93887521825009, 40.81122556641682)",0.97391211
-73.94788833,40.77877167,2021-07-24 15:56:00,"(-73.95687144174991, 40.74628437446429, -73.93890521825008, 40.81125896553571)",0.97391211
-73.94786333,40.77884,2021-07-24 15:56:00,"(-73.95684644174992, 40.74635275373005, -73.93888021825009, 40.811327246269954)",0.97391211
-73.94781667,40.77893833,2021-07-24 15:56:00,"(-73.95679978174991, 40.74645117567925, -73.93883355825008, 40.81142548432076)",0.97391211
-73.947805,40.77898167,2021-07-24 15:56:00,"(-73.95678811174992, 40.746494538676316, -73.93882188825009, 40.811468801323684)",0.976075824
-73.947785,40.77902833,2021-07-24 15:56:00,"(-73.95676811174991, 40.746541238088525, -73.93880188825008, 40.81151542191148)",0.976075824
-73.94776667,40.77907333,2021-07-24 15:56:00,"(-73.9567497817499, 40.74658627420972, -73.93878355825008, 40.81156038579029)",0.976075824
-73.94775667,40.77911667,2021-07-24 15:56:00,"(-73.95673978174992, 40.74662963391574, -73.93877355825009, 40.81160370608426)",0.976075824
-73.94775,40.779145,2021-07-24 15:56:00,"(-73.95673311174991, 40.74665797705964, -73.93876688825009, 40.81163202294036)",0.971748395
-73.94774667,40.77920167,2021-07-24 15:56:00,"(-73.95672978174991, 40.74671465362173, -73.93876355825009, 40.81168868637827)",0.971748395
-73.94772667,40.77923333,2021-07-24 15:56:00,"(-73.95670978174991, 40.74674635303364, -73.93874355825008, 40.81172030696635)",0.97391211
-73.94767667,40.77926333,2021-07-24 15:56:00,"(-73.95665978174992, 40.746776451563, -73.9386935582501, 40.811750208437)",0.97391211
-73.94758833,40.77929833,2021-07-24 15:56:00,"(-73.95657144174992, 40.74681162564314, -73.93860521825009, 40.811785034356866)",0.96958468
-73.94751167,40.77934333,2021-07-24 15:56:00,"(-73.95649478174991, 40.74685677670545, -73.93852855825008, 40.81182988329456)",0.96958468
-73.94746667,40.77941167,2021-07-24 15:56:00,"(-73.95644978174991, 40.74692520537948, -73.93848355825008, 40.81189813462052)",0.97391211
-73.94742,40.77947833,2021-07-24 15:56:00,"(-73.9564031117499, 40.74699195734378, -73.93843688825008, 40.811964702656226)",0.97391211
-73.94734833,40.77961167,2021-07-24 15:56:00,"(-73.95633144174991, 40.74712543857009, -73.93836521825008, 40.812097901429915)",0.96958468
-73.94731,40.77967167,2021-07-24 15:56:00,"(-73.95629311174991, 40.74718551409913, -73.93832688825009, 40.81215782590087)",0.96958468
-73.94727,40.77973,2021-07-24 15:56:00,"(-73.95625311174992, 40.747243922918514, -73.93828688825009, 40.81221607708149)",0.96958468
-73.94723,40.779785,2021-07-24 15:56:00,"(-73.95621311174992, 40.74729900173749, -73.93824688825009, 40.812270998262505)",0.96958468
-73.94715,40.77989167,2021-07-24 15:56:00,"(-73.9561331117499, 40.747405829374266, -73.93816688825008, 40.81237751062573)",0.971748395
-73.94715667,40.77994167,2021-07-24 15:56:00,"(-73.95613978174991, 40.74745581623136, -73.93817355825009, 40.81242752376864)",0.971748395
-73.94713167,40.779995,2021-07-24 15:56:00,"(-73.95611478174992, 40.74750919549257, -73.93814855825009, 40.81248080450743)",0.96958468
-73.947085,40.78004,2021-07-24 15:56:00,"(-73.95606811174991, 40.74755428745297, -73.93810188825009, 40.81252571254703)",0.96958468
-73.94700833,40.78014333,2021-07-24 15:56:00,"(-73.95599144174992, 40.74765776852538, -73.93802521825009, 40.812628891474624)",0.971748395
-73.94697,40.78019833,2021-07-24 15:56:00,"(-73.9559531117499, 40.74771284405118, -73.93798688825008, 40.812683815948816)",0.97391211
-73.94694833,40.78026167,2021-07-24 15:56:00,"(-73.95593144174991, 40.7477762267498, -73.93796521825008, 40.812747113250204)",0.974032316
-73.94691,40.78031833,2021-07-24 15:56:00,"(-73.95589311174992, 40.74783296227503, -73.93792688825009, 40.81280369772497)",0.974032316
-73.94687,40.780375,2021-07-24 15:56:00,"(-73.95585311174992, 40.74788971109042, -73.93788688825009, 40.812860288909576)",0.974032316
-73.94682667,40.78043167,2021-07-24 15:56:00,"(-73.9558097817499, 40.74794646646675, -73.93784355825008, 40.81291687353325)",0.974032316
-73.94677667,40.78048333,2021-07-24 15:56:00,"(-73.95575978174992, 40.747998224984904, -73.93779355825009, 40.8129684350151)",0.974032316
-73.94661333,40.78059667,2021-07-24 15:56:00,"(-73.95559644174992, 40.74811188681966, -73.93763021825009, 40.813081453180345)",0.978359746
-73.94645667,40.780765,2021-07-24 15:56:00,"(-73.95543978174992, 40.74828052548633, -73.93747355825009, 40.813249474513675)",0.976196031
-73.946415,40.78081833,2021-07-24 15:56:00,"(-73.95539811174991, 40.74833393758756, -73.93743188825009, 40.813302722412445)",0.976196031
-73.946375,40.78087167,2021-07-24 15:56:00,"(-73.95535811174992, 40.74838735639803, -73.93739188825009, 40.81335598360198)",0.976196031
-73.946335,40.78093167,2021-07-24 15:56:00,"(-73.95531811174992, 40.7484474352081, -73.93735188825009, 40.8134159047919)",0.976196031
-73.946295,40.78098833,2021-07-24 15:56:00,"(-73.95527811174992, 40.748504174017775, -73.9373118882501, 40.813472485982224)",0.976196031
-73.94627,40.78104167,2021-07-24 15:56:00,"(-73.95525311174991, 40.748557563273614, -73.93728688825009, 40.81352577672639)",0.974032316
-73.94623333,40.78109833,2021-07-24 15:56:00,"(-73.95521644174991, 40.748614295521804, -73.93725021825009, 40.813582364478194)",0.974032316
-73.94621167,40.78114667,2021-07-24 15:56:00,"(-73.95519478174991, 40.748662678196744, -73.93722855825008, 40.81363066180325)",0.974032316
-73.94618833,40.78118333,2021-07-24 15:56:00,"(-73.95517144174991, 40.74869938418152, -73.93720521825009, 40.813667275818474)",0.974032316
-73.94614333,40.78124833,2021-07-24 15:56:00,"(-73.95512644174991, 40.74876447284073, -73.93716021825009, 40.81373218715926)",0.978359746
-73.94608833,40.78129833,2021-07-24 15:56:00,"(-73.95507144174991, 40.74881458120131, -73.93710521825008, 40.81378207879869)",0.978359746
-73.946035,40.78134667,2021-07-24 15:56:00,"(-73.95501811174991, 40.748863026270946, -73.93705188825008, 40.81383031372905)",0.971868601
-73.946,40.781405,2021-07-24 15:56:00,"(-73.95498311174991, 40.74892142522682, -73.93701688825008, 40.81388857477318)",0.971868601
-73.94595833,40.78146667,2021-07-24 15:56:00,"(-73.95494144174991, 40.74898317732332, -73.93697521825008, 40.81395016267668)",0.974032316
-73.945925,40.78153,2021-07-24 15:56:00,"(-73.95490811174992, 40.74904657298838, -73.93694188825009, 40.814013427011616)",0.974032316
-73.94588167,40.781595,2021-07-24 15:56:00,"(-73.95486478174992, 40.74911165835452, -73.93689855825009, 40.814078341645484)",0.976196031
-73.94574833,40.78179167,2021-07-24 15:56:00,"(-73.95473144174991, 40.749308591049974, -73.93676521825009, 40.81427474895002)",0.974032316
-73.94563833,40.78193333,2021-07-24 15:56:00,"(-73.95462144174991, 40.74945046775956, -73.93665521825008, 40.814416192240444)",0.976196031
-73.94558167,40.78200833,2021-07-24 15:56:00,"(-73.95456478174991, 40.749525579383516, -73.93659855825008, 40.81449108061648)",0.974032316
-73.94552833,40.78208833,2021-07-24 15:56:00,"(-73.95451144174991, 40.74960568446613, -73.93654521825009, 40.81457097553387)",0.974032316
-73.94541833,40.78226,2021-07-24 15:56:00,"(-73.95440144174991, 40.749777571169695, -73.93643521825008, 40.81474242883031)",0.974032316
-73.94535833,40.78235,2021-07-24 15:56:00,"(-73.95434144174992, 40.74986768937037, -73.93637521825009, 40.81483231062963)",0.974032316
-73.94529167,40.78244167,2021-07-24 15:56:00,"(-73.95427478174992, 40.749959490690266, -73.93630855825009, 40.81492384930973)",0.976196031
-73.94522,40.78253167,2021-07-24 15:57:00,"(-73.95420311174992, 40.7500496318786, -73.9362368882501, 40.81501370812139)",0.976196031
-73.94514667,40.78262333,2021-07-24 15:57:00,"(-73.95412978174991, 40.75014143633579, -73.93616355825009, 40.81510522366421)",0.978359746
-73.945075,40.782715,2021-07-24 15:57:00,"(-73.95405811174992, 40.75023324752155, -73.93609188825009, 40.81519675247846)",0.978359746
-73.94500667,40.78280667,2021-07-24 15:57:00,"(-73.95398978174991, 40.750325052126506, -73.93602355825008, 40.81528828787349)",0.978359746
-73.94481833,40.78307,2021-07-24 15:57:00,"(-73.95380144174992, 40.75058875313612, -73.93583521825009, 40.81555124686388)",0.978359746
-73.94475167,40.78315333,2021-07-24 15:57:00,"(-73.95373478174992, 40.75067221444706, -73.93576855825009, 40.81563444555294)",0.987014605
-73.94468667,40.78323833,2021-07-24 15:57:00,"(-73.95366978174991, 40.75075734248697, -73.93570355825008, 40.815719317513036)",0.987014605
-73.94462333,40.78332833,2021-07-24 15:57:00,"(-73.95360644174991, 40.75084746725592, -73.93564021825009, 40.815809192744084)",0.987014605
-73.94455333,40.78342,2021-07-24 15:57:00,"(-73.95353644174992, 40.75093927514277, -73.93557021825009, 40.81590072485723)",0.987014605
-73.94448167,40.78351167,2021-07-24 15:57:00,"(-73.95346478174991, 40.75103108629825, -73.93549855825009, 40.81599225370176)",0.987014605
-73.94441333,40.78360333,2021-07-24 15:57:00,"(-73.95339644174992, 40.75112288091281, -73.93543021825009, 40.81608377908719)",0.987014605
-73.94434833,40.78369167,2021-07-24 15:57:00,"(-73.95333144174991, 40.75121134894725, -73.93536521825008, 40.816171991052755)",0.98485089
